subject,sessionIndex,rep,H.period,H.t,H.i,H.e,H.five,H.Shift.r,H.o,H.a,H.n,H.l,H.Return
s033,2,19,0.0562,0.1778,0.1045,0.0918,0.0733,0.1564,0.0823,0.1928,0.0855,0.0741,0.0871
s033,2,20,0.0551,0.1636,0.1161,0.1095,0.0594,0.1688,0.1282,0.1765,0.0528,0.0865,0.101
s033,2,21,0.052,0.1741,0.1335,0.1174,0.0776,0.1519,0.1163,0.1759,0.0765,0.0936,0.0849
s033,2,22,0.0691,0.1786,0.0861,0.124,0.0815,0.1525,0.0929,0.1772,0.1008,0.0921,0.0794
s033,2,23,0.0525,0.1395,0.1372,0.1176,0.0757,0.1295,0.1008,0.2102,0.0907,0.0968,0.0976
s033,2,24,0.0596,0.1741,0.1374,0.1292,0.0757,0.1855,0.1535,0.316,0.0837,0.0351,0.1045
s033,2,25,0.0699,0.1441,0.0797,0.096,0.0857,0.1343,0.1129,0.1857,0.1205,0.0802,0.1501
s033,2,26,0.0697,0.1717,0.1153,0.1358,0.0694,0.0829,0.1055,0.2331,0.1176,0.0902,0.1037
s033,2,27,0.0731,0.1472,0.0762,0.125,0.0781,0.1895,0.1195,0.2361,0.0797,0.1256,0.1005
s033,2,28,0.0596,0.1504,0.0987,0.0963,0.1116,0.0863,0.1274,0.2004,0.1308,0.082,0.0947
s033,2,29,0.0517,0.1757,0.1116,0.1221,0.067,0.1456,0.1506,0.2042,0.1029,0.082,0.0823
s033,2,30,0.0575,0.138,0.1314,0.0873,0.0802,0.148,0.1055,0.1965,0.0665,0.0799,0.0876
s033,2,31,0.0623,0.1264,0.1153,0.1047,0.0995,0.1836,0.1588,0.167,0.0976,0.0992,0.0947
s033,2,32,0.0749,0.138,0.0729,0.0689,0.0739,0.1407,0.1337,0.2221,0.1116,0.0391,0.1155
s033,2,33,0.0831,0.1622,0.1261,0.119,0.0757,0.1488,0.1593,0.2403,0.1219,0.1026,0.0884
s033,2,34,0.0834,0.1504,0.124,0.1071,0.0718,0.1282,0.1224,0.1923,0.1045,0.0926,0.0892
s033,2,35,0.0723,0.1175,0.0908,0.0644,0.0762,0.1675,0.1105,0.1825,0.0818,0.0958,0.1042
s033,2,36,0.0794,0.1569,0.1472,0.1308,0.0794,0.1362,0.1203,0.4256,0.071,0.0878,0.0423
s033,2,37,0.0752,0.1556,0.1335,0.1013,0.0815,0.1424,0.1387,0.2123,0.1092,0.0963,0.1195
s033,2,38,0.0612,0.1496,0.0911,0.1142,0.0686,0.0779,0.1416,0.2422,0.1016,0.0955,0.0495
s033,2,39,0.0726,0.1198,0.1161,0.0773,0.0654,0.1709,0.1374,0.1714,0.0918,0.0823,0.1314
s033,2,40,0.0936,0.1396,0.1048,0.0992,0.0654,0.1277,0.0984,0.2358,0.1208,0.1063,0.1393
s033,2,41,0.1298,0.1451,0.1469,0.1677,0.1002,0.1494,0.1757,0.2231,0.1211,0.139,0.1184
s033,2,42,0.1287,0.1422,0.1313,0.1105,0.086,0.1277,0.134,0.37,0.1234,0.1205,0.1118
s033,2,43,0.0591,0.1416,0.1147,0.1021,0.0673,0.1683,0.1266,0.2993,0.1124,0.0702,0.0868
s033,2,44,0.1026,0.1108,0.1018,0.1142,0.0707,0.1501,0.1561,0.2042,0.1427,0.1662,0.1063
s033,2,45,0.1034,0.1602,0.1109,0.0868,0.0607,0.1488,0.1319,0.2087,0.1067,0.0915,0.1409
s033,2,46,0.0987,0.1796,0.1263,0.1192,0.0973,0.1448,0.1224,0.2991,0.0905,0.1298,0.1448
s033,2,47,0.09,0.1459,0.1163,0.1353,0.1021,0.1527,0.1419,0.269,0.1361,0.1256,0.1411
s033,2,48,0.0707,0.1306,0.1111,0.0984,0.0699,0.1625,0.1759,0.1712,0.1142,0.1071,0.1385
s033,2,49,0.1303,0.1016,0.1266,0.0931,0.0818,0.1789,0.119,0.1915,0.1124,0.1113,0.148
s033,2,50,0.0992,0.159,0.1245,0.0934,0.0852,0.1625,0.1171,0.2031,0.101,0.1846,0.1527
s033,3,1,0.0594,0.1192,0.163,0.1137,0.0657,0.1557,0.138,0.197,0.1005,0.1306,0.1316
s033,3,2,0.1111,0.1377,0.1182,0.1269,0.0631,0.1464,0.1488,0.207,0.1153,0.1132,0.1438
s033,3,3,0.1456,0.1501,0.1319,0.1369,0.0744,0.1435,0.1198,0.1849,0.144,0.1271,0.1343
s033,3,4,0.1382,0.1322,0.0958,0.0755,0.0981,0.1417,0.1129,0.2168,0.1419,0.1113,0.1353
s033,3,5,0.1142,0.1068,0.1063,0.0944,0.0892,0.1612,0.1274,0.3993,0.0939,0.0966,0.1121
s033,3,6,0.1316,0.125,0.1314,0.0617,0.0707,0.139,0.1116,0.1778,0.0628,0.1105,0.1016
s033,3,7,0.1153,0.1266,0.1147,0.0958,0.0412,0.1588,0.0905,0.1668,0.0958,0.0776,0.1005
s033,3,8,0.1248,0.1224,0.1156,0.1474,0.0849,0.1404,0.1519,0.1997,0.1272,0.125,0.12
s033,3,9,0.1145,0.1419,0.1076,0.0973,0.0636,0.1559,0.0997,0.1754,0.1279,0.1129,0.0952
s033,3,10,0.1285,0.172,0.1002,0.1234,0.0694,0.1578,0.138,0.2791,0.1161,0.0691,0.1216
s033,3,11,0.106,0.1818,0.1227,0.1395,0.0915,0.1467,0.1195,0.1638,0.1076,0.0797,0.1266
s033,3,12,0.1137,0.1736,0.1058,0.1277,0.0918,0.1451,0.1395,0.1947,0.1203,0.1319,0.1108
s033,3,13,0.1137,0.1511,0.0884,0.1132,0.0865,0.148,0.1113,0.187,0.1005,0.1103,0.1161
s033,3,14,0.1103,0.1619,0.0327,0.1079,0.0726,0.1364,0.1142,0.1907,0.0995,0.1142,0.0987
s033,3,15,0.0744,0.1717,0.1369,0.1126,0.0697,0.1238,0.0992,0.1865,0.0821,0.0987,0.0768
s033,3,16,0.014,0.1533,0.128,0.0958,0.0697,0.114,0.1171,0.1564,0.0731,0.12,0.105
s033,3,17,0.1058,0.1546,0.1182,0.1016,0.0675,0.1255,0.095,0.1364,0.1232,0.0981,0.076
s033,3,18,0.1287,0.181,0.1182,0.0973,0.0673,0.1121,0.1171,0.2297,0.1408,0.1269,0.0873
s033,3,19,0.1182,0.1158,0.048,0.0947,0.0607,0.1509,0.1335,0.1921,0.1196,0.1158,0.1121
s033,3,20,0.1108,0.1736,0.1356,0.096,0.0554,0.1511,0.1311,0.1799,0.1118,0.1348,0.1045
s033,3,21,0.0984,0.1678,0.1135,0.095,0.0794,0.1567,0.1103,0.192,0.1185,0.1182,0.0913
s033,3,22,0.0942,0.1628,0.1145,0.1124,0.0733,0.1826,0.1224,0.1625,0.0781,0.0981,0.106
s033,3,23,0.1163,0.1918,0.0655,0.0902,0.0805,0.1775,0.1097,0.172,0.148,0.1277,0.0971
s033,3,24,0.1269,0.1904,0.1271,0.105,0.0784,0.1596,0.1398,0.2055,0.0876,0.0936,0.0913
s033,3,25,0.1261,0.1404,0.1256,0.119,0.0704,0.1293,0.1337,0.1799,0.0874,0.1,0.1063
s033,3,26,0.1274,0.1377,0.1338,0.1097,0.0662,0.1583,0.1438,0.1567,0.0839,0.106,0.1092
s033,3,27,0.1253,0.149,0.1111,0.106,0.0689,0.1704,0.1219,0.1815,0.0995,0.1016,0.0868
s033,3,28,0.0852,0.1601,0.1222,0.1224,0.0797,0.1623,0.1237,0.2018,0.1179,0.1343,0.1203
s033,3,29,0.1295,0.1274,0.1198,0.1147,0.0768,0.1504,0.1939,0.2028,0.0944,0.1443,0.1219
s033,3,30,0.1053,0.1617,0.1324,0.1016,0.0438,0.1591,0.119,0.1559,0.1016,0.0836,0.1029
s033,3,31,0.1055,0.1615,0.138,0.1039,0.0686,0.1383,0.1018,0.2169,0.1003,0.1126,0.1087
s033,3,32,0.0918,0.2298,0.1079,0.1469,0.0981,0.1749,0.1403,0.2189,0.1261,0.1021,0.1174
s033,3,33,0.0944,0.1675,0.1166,0.1024,0.1074,0.1486,0.1322,0.2002,0.0766,0.1285,0.048
s033,3,34,0.0878,0.1572,0.1335,0.0926,0.0755,0.1522,0.1084,0.1931,0.1145,0.0849,0.095
s033,3,35,0.106,0.1614,0.1519,0.1406,0.0955,0.1546,0.1084,0.216,0.0789,0.0979,0.1068
s033,3,36,0.0913,0.1559,0.1105,0.1229,0.0683,0.1503,0.1285,0.1805,0.0987,0.1208,0.0973
s033,3,37,0.0923,0.1686,0.1124,0.1205,0.0871,0.1567,0.1053,0.1899,0.0916,0.1076,0.0805
s033,3,38,0.0905,0.1335,0.124,0.0958,0.0747,0.1535,0.1279,0.2253,0.1087,0.0989,0.1514
s033,3,39,0.0921,0.1514,0.1277,0.1546,0.0936,0.1177,0.101,0.1863,0.099,0.1237,0.1005
s033,3,40,0.1169,0.1706,0.1205,0.1095,0.0842,0.1362,0.1074,0.2031,0.1227,0.0939,0.1306
s033,3,41,0.0973,0.1303,0.1337,0.1116,0.0813,0.1438,0.1016,0.1923,0.0802,0.11,0.1008
s033,3,42,0.0815,0.1502,0.1227,0.1034,0.0807,0.1438,0.1393,0.1989,0.0997,0.1667,0.1145
s033,3,43,0.0926,0.1594,0.0641,0.1559,0.0718,0.1865,0.1472,0.1807,0.1021,0.1053,0.0839
s033,3,44,0.1203,0.1298,0.1163,0.0926,0.086,0.1496,0.1171,0.2276,0.114,0.1124,0.0897
s033,3,45,0.1221,0.128,0.1138,0.0934,0.0715,0.1525,0.1113,0.2722,0.0829,0.1129,0.1129
s033,3,46,0.1366,0.1435,0.1179,0.0646,0.0741,0.1581,0.1395,0.1728,0.0926,0.1,0.1432
s033,3,47,0.1353,0.143,0.1446,0.0878,0.0802,0.1715,0.1118,0.1569,0.1153,0.1145,0.1176
s033,3,48,0.0973,0.1598,0.12,0.1598,0.0776,0.1454,0.143,0.2103,0.1127,0.1274,0.0823
s033,3,49,0.105,0.1829,0.1125,0.1477,0.1176,0.1536,0.1332,0.2748,0.0874,0.1242,0.1116
s033,3,50,0.1242,0.1501,0.1319,0.0813,0.0649,0.1148,0.1519,0.2348,0.1172,0.1198,0.1047
s033,4,1,0.1063,0.168,0.0665,0.1079,0.0744,0.129,0.0644,0.1788,0.0971,0.1124,0.0997
s033,4,2,0.1103,0.1586,0.1433,0.1377,0.0894,0.1335,0.0873,0.1567,0.0807,0.1092,0.1092
s033,4,3,0.1132,0.1491,0.1124,0.1472,0.0784,0.1446,0.0958,0.1707,0.1132,0.1227,0.0733
s033,4,4,0.0971,0.2012,0.1153,0.0786,0.0718,0.1715,0.0984,0.1765,0.1195,0.1219,0.1108
s033,4,5,0.139,0.148,0.1024,0.0902,0.0668,0.1741,0.1308,0.2147,0.1208,0.1469,0.1266
s033,4,6,0.1029,0.1536,0.1473,0.1192,0.0733,0.1448,0.1303,0.178,0.124,0.1166,0.0884
s033,4,7,0.1161,0.1501,0.1304,0.1008,0.0668,0.1357,0.0805,0.1836,0.0921,0.114,0.144
s033,4,8,0.1311,0.1647,0.1346,0.095,0.072,0.1356,0.0992,0.1862,0.1195,0.1105,0.1424
s033,4,9,0.1163,0.1646,0.1472,0.0995,0.0678,0.1298,0.0995,0.1472,0.1092,0.1205,0.105
s033,4,10,0.0971,0.1565,0.1491,0.0944,0.072,0.1715,0.1395,0.2052,0.0878,0.1469,0.1335
s033,4,11,0.1084,0.1701,0.1556,0.0979,0.0741,0.1335,0.1245,0.187,0.1208,0.1008,0.096
s033,4,12,0.0936,0.1805,0.1175,0.1314,0.0926,0.1425,0.1287,0.2005,0.1006,0.1551,0.1443
s033,4,13,0.1292,0.1752,0.1296,0.1089,0.0826,0.1657,0.139,0.3001,0.1179,0.0201,0.1042
s033,4,14,0.1113,0.1715,0.1229,0.0889,0.0952,0.1507,0.1279,0.2155,0.1185,0.1564,0.0989
s033,4,15,0.1097,0.186,0.1414,0.1042,0.0757,0.1432,0.1227,0.2335,0.0839,0.1401,0.0992
s033,4,16,0.1256,0.172,0.1203,0.1205,0.0715,0.1335,0.1343,0.2063,0.0968,0.0939,0.0836
s033,4,17,0.1108,0.1514,0.1187,0.1158,0.0702,0.1063,0.096,0.2092,0.071,0.1208,0.0929
s033,4,18,0.0981,0.2103,0.1293,0.1005,0.0839,0.1446,0.1208,0.2131,0.096,0.1095,0.0971
s033,4,19,0.1037,0.162,0.1164,0.1016,0.0997,0.1786,0.1472,0.2166,0.1232,0.1187,0.1092
s033,4,20,0.1071,0.1884,0.1285,0.1005,0.0807,0.1588,0.1216,0.1939,0.0995,0.1234,0.0847
s033,4,21,0.1016,0.1767,0.1214,0.0857,0.0915,0.1222,0.1221,0.23,0.105,0.129,0.0987
s033,4,22,0.1227,0.1554,0.1245,0.096,0.0818,0.1525,0.1374,0.2078,0.1074,0.1675,0.0881
s033,4,23,0.096,0.1757,0.1345,0.0842,0.0765,0.1495,0.1097,0.2165,0.1588,0.1269,0.1337
s033,4,24,0.1037,0.178,0.1311,0.1382,0.0836,0.2137,0.1124,0.1852,0.1179,0.163,0.1021
s033,4,25,0.1008,0.2411,0.1169,0.1577,0.0836,0.1728,0.1224,0.2279,0.123,0.1124,0.1034
s033,4,26,0.1124,0.1491,0.0837,0.124,0.0681,0.1319,0.1058,0.1923,0.1184,0.1082,0.0857
s033,4,27,0.0934,0.162,0.1175,0.1026,0.0652,0.1464,0.1045,0.1575,0.1084,0.1374,0.101
s033,4,28,0.12,0.1965,0.1366,0.0847,0.0752,0.1599,0.1464,0.2281,0.1422,0.1174,0.0976
s033,4,29,0.1147,0.1836,0.1221,0.0987,0.0768,0.1479,0.1306,0.2219,0.0982,0.1169,0.0873
s033,4,30,0.1263,0.1841,0.1053,0.1129,0.0952,0.1876,0.1016,0.2076,0.1238,0.1184,0.0765
s033,4,31,0.1129,0.1791,0.1287,0.1063,0.0863,0.1515,0.1037,0.2123,0.0984,0.1029,0.1287
s033,4,32,0.1008,0.1696,0.125,0.1205,0.0794,0.1583,0.0815,0.2181,0.1079,0.0886,0.0889
s033,4,33,0.0934,0.1693,0.1137,0.0971,0.09,0.1593,0.1448,0.2068,0.1256,0.1514,0.1034
s033,4,34,0.0857,0.1796,0.1422,0.119,0.0929,0.1517,0.1319,0.2111,0.1346,0.1519,0.0412
s033,4,35,0.1208,0.1625,0.1129,0.1414,0.0886,0.157,0.1366,0.2137,0.1116,0.1237,0.0755
s033,4,36,0.1145,0.1607,0.1119,0.1195,0.0776,0.1343,0.1203,0.2031,0.1435,0.1316,0.0807
s033,4,37,0.0997,0.1876,0.1409,0.0939,0.0818,0.0932,0.1211,0.1931,0.1064,0.1269,0.1031
s033,4,38,0.0807,0.1657,0.1475,0.1045,0.0815,0.2026,0.1195,0.2429,0.1024,0.0037,0.0815
s033,4,39,0.0934,0.1699,0.1142,0.1097,0.0662,0.1354,0.1266,0.2013,0.1332,0.106,0.0762
s033,4,40,0.1221,0.1662,0.1187,0.1192,0.0934,0.1675,0.1219,0.2221,0.1293,0.1422,0.1031
s033,4,41,0.1285,0.1731,0.1335,0.1042,0.0744,0.1638,0.1234,0.2192,0.154,0.1126,0.0815
s033,4,42,0.144,0.1688,0.1245,0.1179,0.0958,0.1883,0.144,0.2448,0.1211,0.1292,0.1142
s033,4,43,0.1295,0.1855,0.1311,0.1308,0.0995,0.1557,0.0971,0.1952,0.0915,0.11,0.0958
s033,4,44,0.1213,0.2018,0.1261,0.1166,0.0958,0.1567,0.1155,0.2081,0.1142,0.1411,0.0741
s033,4,45,0.105,0.2015,0.1053,0.1274,0.081,0.1726,0.12,0.2055,0.1164,0.1459,0.0936
s033,4,46,0.1163,0.1847,0.1093,0.1258,0.0944,0.1538,0.129,0.2281,0.0971,0.1219,0.1068
s033,4,47,0.1192,0.1802,0.12,0.1469,0.0942,0.1792,0.09,0.187,0.0873,0.115,0.0694
s033,4,48,0.1071,0.1854,0.1,0.138,0.1089,0.2024,0.1377,0.1846,0.0847,0.1314,0.1018
s033,4,49,0.1356,0.1659,0.1382,0.1261,0.0936,0.1691,0.1372,0.2115,0.1103,0.1145,0.1266
s033,4,50,0.1187,0.1427,0.1079,0.12,0.1074,0.1655,0.0934,0.2121,0.1182,0.1427,0.1063
s033,5,1,0.057,0.1647,0.1098,0.1171,0.086,0.1611,0.1163,0.2163,0.1258,0.1176,0.12
s033,5,2,0.0755,0.1546,0.1031,0.1195,0.0905,0.096,0.0594,0.1775,0.0842,0.0886,0.0944
s033,5,3,0.0683,0.1261,0.1082,0.086,0.082,0.1126,0.1053,0.1424,0.0757,0.1082,0.0799
s033,5,4,0.0646,0.1494,0.0893,0.1002,0.0697,0.1456,0.0736,0.2073,0.0733,0.082,0.101
s033,5,5,0.0675,0.1438,0.076,0.0984,0.0934,0.1177,0.0934,0.1625,0.0749,0.077,0.0963
s033,5,6,0.0573,0.1142,0.1016,0.0897,0.0765,0.1256,0.1456,0.1559,0.139,0.1213,0.0747
s033,5,7,0.0686,0.1446,0.0824,0.0944,0.0723,0.1601,0.1063,0.1849,0.0997,0.0726,0.1066
s033,5,8,0.0578,0.1596,0.0633,0.0873,0.0886,0.1319,0.1034,0.2131,0.0684,0.076,0.0881
s033,5,9,0.0646,0.137,0.0887,0.081,0.0855,0.1533,0.1242,0.2097,0.0739,0.0968,0.1298
s033,5,10,0.0654,0.1535,0.0417,0.1005,0.0823,0.1385,0.0615,0.2129,0.053,0.0852,0.0936
s033,5,11,0.0562,0.1533,0.0845,0.0873,0.0807,0.1588,0.0939,0.1812,0.0971,0.1058,0.11
s033,5,12,0.0649,0.1451,0.085,0.0902,0.0728,0.1596,0.1182,0.2292,0.0992,0.0789,0.1184
s033,5,13,0.0536,0.154,0.0942,0.095,0.0847,0.1628,0.1208,0.2245,0.1372,0.1496,0.086
s033,5,14,0.062,0.1696,0.0765,0.0984,0.0778,0.1606,0.154,0.2279,0.1538,0.1461,0.0504
s033,5,15,0.071,0.1285,0.1176,0.091,0.0818,0.1838,0.1311,0.2221,0.1322,0.1111,0.0934
s033,5,16,0.0554,0.1438,0.1158,0.1013,0.0842,0.1432,0.0264,0.2073,0.0839,0.1042,0.0847
s033,5,17,0.0633,0.1279,0.0644,0.0918,0.066,0.1575,0.1453,0.2178,0.1087,0.1089,0.0747
s033,5,18,0.0689,0.1625,0.0826,0.0876,0.0826,0.133,0.1292,0.2358,0.0786,0.076,0.0955
s033,5,19,0.0628,0.1546,0.1182,0.0952,0.0815,0.1509,0.0971,0.1895,0.1132,0.095,0.0823
s033,5,20,0.0644,0.1387,0.1134,0.101,0.0847,0.1965,0.1395,0.2883,0.1285,0.0905,0.1092
s033,5,21,0.0591,0.1514,0.0749,0.096,0.0836,0.1712,0.1411,0.2235,0.1035,0.1071,0.1585
s033,5,22,0.057,0.1523,0.1394,0.0844,0.0847,0.1862,0.1435,0.2047,0.1048,0.1042,0.1485
s033,5,23,0.0802,0.1485,0.0998,0.0889,0.082,0.1533,0.1356,0.2121,0.1011,0.1,0.1074
s033,5,24,0.0668,0.1477,0.0997,0.0979,0.0889,0.1604,0.1588,0.1978,0.1084,0.1111,0.0797
s033,5,25,0.0699,0.1415,0.0924,0.1026,0.0747,0.1836,0.1337,0.1952,0.0886,0.1269,0.0905
s033,5,26,0.0623,0.1609,0.0673,0.0807,0.0799,0.1501,0.1137,0.2226,0.0629,0.0665,0.0691
s033,5,27,0.052,0.1337,0.0333,0.1039,0.0391,0.1472,0.1211,0.206,0.0839,0.1245,0.0842
s033,5,28,0.0691,0.1506,0.0678,0.0997,0.0828,0.1535,0.1638,0.2208,0.1206,0.1234,0.0818
s033,5,29,0.0799,0.1467,0.1503,0.0987,0.0712,0.1224,0.1232,0.2176,0.105,0.0936,0.0251
s033,5,30,0.062,0.1691,0.0557,0.0915,0.0797,0.1378,0.1282,0.2277,0.1198,0.1016,0.0892
s033,5,31,0.0694,0.167,0.071,0.0813,0.0913,0.1488,0.1237,0.1991,0.1145,0.1016,0.0639
s033,5,32,0.076,0.1551,0.0354,0.0944,0.077,0.1493,0.1445,0.1788,0.1095,0.1031,0.0971
s033,5,33,0.0633,0.1667,0.0367,0.0807,0.0963,0.1422,0.1382,0.3519,0.0393,0.0802,0.0955
s033,5,34,0.0699,0.1619,0.1263,0.1118,0.0652,0.1617,0.13,0.1973,0.0396,0.0712,0.096
s033,5,35,0.0702,0.143,0.1298,0.0939,0.0731,0.1707,0.134,0.2021,0.1188,0.0868,0.0918
s033,5,36,0.062,0.1662,0.0731,0.1008,0.0794,0.1838,0.1559,0.2321,0.1577,0.1163,0.1042
s033,5,37,0.0736,0.1762,0.119,0.0915,0.0863,0.1636,0.1575,0.1929,0.1248,0.0921,0.082
s033,5,38,0.0636,0.142,0.1132,0.0955,0.0913,0.1704,0.1609,0.2268,0.0987,0.071,0.1031
s033,5,39,0.0733,0.1662,0.0486,0.0968,0.0842,0.206,0.1422,0.2107,0.1258,0.1174,0.1045
s033,5,40,0.0636,0.1646,0.1332,0.0931,0.0799,0.1937,0.1693,0.219,0.0742,0.1034,0.1203
s033,5,41,0.0604,0.1678,0.0987,0.0855,0.0892,0.1815,0.1406,0.2089,0.1322,0.119,0.1097
s033,5,42,0.0538,0.1536,0.1217,0.0939,0.0797,0.1419,0.1535,0.1858,0.1077,0.0654,0.0923
s033,5,43,0.0757,0.186,0.1135,0.1021,0.0865,0.2016,0.1662,0.3273,0.1467,0.1082,0.0955
s033,5,44,0.0704,0.1554,0.0417,0.0958,0.0947,0.153,0.1261,0.2474,0.1274,0.1092,0.0847
s033,5,45,0.0575,0.1641,0.0963,0.086,0.0878,0.1433,0.1219,0.2258,0.1419,0.1074,0.0881
s033,5,46,0.0652,0.1506,0.0836,0.1171,0.0942,0.1585,0.1372,0.2959,0.1285,0.1053,0.0981
s033,5,47,0.0739,0.1422,0.0984,0.0736,0.0897,0.1459,0.1646,0.2429,0.1129,0.0958,0.0934
s033,5,48,0.0668,0.1496,0.0467,0.086,0.0762,0.1596,0.125,0.2103,0.1037,0.0966,0.0813
s033,5,49,0.0884,0.1311,0.0409,0.101,0.0826,0.186,0.1443,0.2432,0.1182,0.1461,0.1089
s033,5,50,0.0694,0.1444,0.1338,0.1213,0.0886,0.1686,0.1625,0.2305,0.1148,0.1443,0.1076
s033,6,1,0.0852,0.1366,0.1018,0.086,0.0715,0.1775,0.1026,0.1828,0.1229,0.1356,0.1045
s033,6,2,0.0847,0.1338,0.1119,0.096,0.0615,0.1643,0.1024,0.1472,0.1106,0.1609,0.0981
s033,6,3,0.0807,0.1407,0.0964,0.1113,0.0697,0.1353,0.1132,0.1677,0.1068,0.1129,0.0715
s033,6,4,0.0741,0.138,0.114,0.0913,0.0752,0.1292,0.1005,0.1596,0.1211,0.1453,0.0462
s033,6,5,0.0549,0.1308,0.124,0.0873,0.066,0.1361,0.1174,0.2208,0.071,0.1058,0.1008
s033,6,6,0.0747,0.1556,0.1182,0.0844,0.0755,0.1203,0.0971,0.2099,0.096,0.1327,0.0551
s033,6,7,0.0781,0.1623,0.0974,0.0963,0.0646,0.1393,0.0871,0.1556,0.1032,0.0731,0.0559
s033,6,8,0.0923,0.1525,0.1061,0.0989,0.0683,0.1723,0.1163,0.2002,0.1156,0.1118,0.0675
s033,6,9,0.0934,0.1208,0.1013,0.1113,0.0641,0.152,0.101,0.2013,0.0919,0.0971,0.0987
s033,6,10,0.0699,0.1585,0.1121,0.0979,0.0646,0.1501,0.1285,0.2269,0.0969,0.1029,0.0749
s033,6,11,0.0892,0.1483,0.1169,0.0807,0.0641,0.1306,0.1055,0.1799,0.0966,0.0929,0.09
s033,6,12,0.0863,0.1525,0.099,0.0871,0.0699,0.1515,0.1219,0.3553,0.0499,0.0915,0.0823
s033,6,13,0.0992,0.1504,0.1093,0.1076,0.061,0.0929,0.1332,0.1859,0.0902,0.0936,0.0926
s033,6,14,0.1068,0.159,0.1079,0.1002,0.0878,0.1369,0.1522,0.1733,0.1121,0.0989,0.0797
s033,6,15,0.071,0.1472,0.0815,0.1129,0.0747,0.1677,0.1074,0.172,0.0828,0.0926,0.0322
s033,6,16,0.0905,0.1422,0.0808,0.1,0.0728,0.1393,0.1129,0.1815,0.0842,0.0973,0.0826
s033,6,17,0.0878,0.1369,0.0791,0.0931,0.0828,0.1486,0.1403,0.1649,0.1095,0.0929,0.0955
s033,6,18,0.1002,0.1528,0.1053,0.1166,0.0559,0.1565,0.1187,0.1826,0.1003,0.1095,0.077
s033,6,19,0.081,0.1409,0.1105,0.1116,0.0865,0.1398,0.082,0.1894,0.0934,0.0749,0.1108
s033,6,20,0.0755,0.1459,0.1198,0.105,0.0878,0.1551,0.0631,0.1751,0.0749,0.0989,0.0857
s033,6,21,0.0723,0.1295,0.1205,0.129,0.0628,0.162,0.11,0.1817,0.0947,0.0921,0.0786
s033,6,22,0.0995,0.1451,0.1208,0.1245,0.0786,0.1796,0.1092,0.1488,0.1264,0.1087,0.0781
s033,6,23,0.0902,0.1536,0.123,0.1282,0.0876,0.1892,0.1282,0.1654,0.1118,0.1111,0.0894
s033,6,24,0.1008,0.1499,0.1219,0.0981,0.0733,0.1586,0.1145,0.1839,0.0768,0.1071,0.0675
s033,6,25,0.0752,0.148,0.0963,0.1045,0.0646,0.1301,0.1021,0.2165,0.0936,0.1174,0.0936
s033,6,26,0.0973,0.1617,0.1309,0.1155,0.0857,0.1854,0.1448,0.2237,0.1348,0.1169,0.0799
s033,6,27,0.1026,0.1501,0.1151,0.0966,0.0802,0.1686,0.13,0.2427,0.1124,0.1237,0.0968
s033,6,28,0.0923,0.1593,0.1243,0.1,0.0778,0.1802,0.1409,0.1917,0.1023,0.1596,0.1055
s033,6,29,0.1248,0.1668,0.1109,0.0981,0.0736,0.1868,0.1211,0.172,0.1055,0.1527,0.0665
s033,6,30,0.1063,0.1399,0.0937,0.1163,0.0815,0.1723,0.1612,0.2074,0.0795,0.119,0.1063
s033,6,31,0.0966,0.1445,0.1329,0.1348,0.0871,0.2023,0.1625,0.2171,0.1184,0.139,0.0807
s033,6,32,0.0704,0.1704,0.1134,0.1111,0.1095,0.1702,0.1095,0.2332,0.1121,0.1176,0.0776
s033,6,33,0.0712,0.1493,0.0617,0.1345,0.0857,0.1767,0.13,0.2052,0.1161,0.1904,0.1176
s033,6,34,0.091,0.1586,0.1269,0.1097,0.0768,0.1997,0.1664,0.2153,0.1349,0.1058,0.0865
s033,6,35,0.0881,0.1994,0.0992,0.1332,0.0755,0.1801,0.1424,0.264,0.0987,0.1261,0.0976
s033,6,36,0.0726,0.1899,0.1087,0.1129,0.0865,0.21,0.1385,0.1899,0.1235,0.0689,0.066
s033,6,37,0.1155,0.1678,0.138,0.09,0.1031,0.1633,0.1583,0.2115,0.1132,0.0976,0.0797
s033,6,38,0.0936,0.1649,0.1262,0.106,0.0865,0.1875,0.1155,0.2002,0.1242,0.1229,0.0923
s033,6,39,0.1285,0.1778,0.1166,0.0723,0.0878,0.1662,0.1358,0.2448,0.0921,0.119,0.0644
s033,6,40,0.0715,0.1575,0.1375,0.125,0.0649,0.1884,0.1205,0.2245,0.1377,0.1219,0.1021
s033,6,41,0.0958,0.1498,0.1245,0.1248,0.0823,0.1921,0.1474,0.2174,0.1304,0.1424,0.11
s033,6,42,0.106,0.1625,0.1005,0.0844,0.0786,0.2184,0.1071,0.1933,0.101,0.129,0.1016
s033,6,43,0.0849,0.1435,0.1221,0.1142,0.1303,0.167,0.1348,0.2113,0.1135,0.1306,0.0765
s033,6,44,0.0952,0.182,0.1327,0.1092,0.0989,0.187,0.101,0.211,0.0966,0.1295,0.1037
s033,6,45,0.0799,0.18,0.1204,0.1113,0.0789,0.1852,0.0857,0.2715,0.0845,0.1163,0.0871
s033,6,46,0.0947,0.1269,0.1195,0.1147,0.0944,0.182,0.1467,0.2322,0.1151,0.115,0.048
